bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
2,14,40.73067,-73.955,1,7,20,0.24,1,365
1,23,40.72246,-73.99552,1,5,5,0.06,1,0
1,8,40.80762,-73.94017,2,2,16,0.62,1,60
2,25,40.67786,-73.97166,2,2,0,0.0,1,0
1,16,40.80719,-73.94253,1,2,24,0.29,1,0
1,23,40.74129,-73.98374,1,3,26,0.32,1,341
1,29,40.76413,-73.96227,1,2,0,0.0,1,0
2,28,40.66119,-73.98822,2,10,5,0.07,2,44
1,30,40.78339,-73.98003,1,4,2,0.03,2,0
2,6,40.67147,-73.94979,1,5,2,0.1,1,357
2,26,40.66199,-73.96294,1,7,23,0.27,1,20
2,1,40.69043,-73.95677,1,3,18,0.35,2,0
1,3,40.74552,-74.0006,1,6,6,0.09,1,0
2,25,40.6744,-73.96558,2,7,43,0.52,1,38
1,30,40.79358,-73.97043,1,3,36,0.5,1,21
2,2,40.7014,-73.91333,2,10,19,0.27,1,0
1,31,40.83064,-73.94076,1,1,47,0.58,2,17
1,17,40.76184,-73.99334,1,2,43,0.51,1,0
1,23,40.72006,-73.99579,2,6,18,0.21,1,0
2,33,40.71872,-73.96042,1,4,33,0.44,2,1
1,17,40.76304,-73.9888,1,3,22,1.61,2,59
1,29,40.77424,-73.94839,1,10,16,0.2,1,0
2,5,40.68752,-73.96688,2,3,2,0.02,1,365
2,26,40.65841,-73.95016,2,4,19,0.24,3,43
2,23,40.69271,-73.99365,1,4,5,0.06,1,0
2,11,40.64882,-73.9605,1,3,0,0.0,1,157
2,5,40.69073,-73.96762,1,3,28,0.4,1,211
2,14,40.72515,-73.95153,2,1,0,0.0,1,365
1,9,40.72564,-73.98252,1,2,5,0.09,1,0
1,29,40.78024,-73.94813,1,4,16,0.2,1,0
1,30,40.7964,-73.9675,1,3,25,0.3,1,347
1,20,40.71788,-73.98975,1,1,45,0.62,1,111
1,16,40.81757,-73.94709,1,3,33,0.51,2,174
2,25,40.68052,-73.97254,1,2,46,0.54,1,0
1,23,40.86821,-73.92252,1,10,25,0.3,1,129
2,24,40.67981,-73.97967,2,2,23,0.27,1,365
2,23,40.68251,-73.98486,1,2,57,0.67,1,25
2,14,40.72363,-73.9457,1,11,22,0.26,1,0
2,14,40.72697,-73.93921,1,5,40,0.54,1,0
2,23,40.68343,-73.99189,1,4,1,0.01,1,0
1,15,40.73481,-73.99845,1,5,1,0.01,1,0
1,3,40.73971,-74.00221,2,2,42,0.5,1,172
2,1,40.68328,-73.9379,2,2,1,0.03,1,0
2,1,40.68411,-73.93875,1,4,42,0.49,1,245
2,1,40.68269,-73.94004,1,5,3,0.04,1,0
2,12,40.68522,-73.97771,1,2,11,0.13,1,0
1,17,40.7641,-73.98803,1,3,25,0.3,1,0
1,30,40.79785,-73.97202,1,4,4,0.05,1,0
1,9,40.73047,-73.98229,1,5,6,0.07,1,0
2,6,40.6772,-73.9506,2,7,10,0.48,1,365
2,24,40.66732,-73.98233,1,2,4,0.08,1,0
1,8,40.78837,-73.94628,2,2,51,0.61,1,77
2,14,40.73252,-73.95496,2,2,28,0.59,1,72
4,23,40.59783,-73.80158,1,1,55,0.66,1,8
2,14,40.72437,-73.94847,2,5,1,0.13,1,0
2,23,40.67859,-73.99444,1,4,61,0.72,1,15
2,33,40.71099,-73.95217,2,5,1,0.02,1,0
1,32,40.73041,-74.00326,1,7,34,0.41,1,217
2,23,40.60399,-73.97092,2,1,61,0.81,2,335
1,16,40.80797,-73.9489,2,5,46,0.6,1,343
2,23,40.69464,-73.99885,1,10,8,0.17,1,0
2,1,40.6877,-73.95824,1,3,16,0.27,1,0
2,1,40.69079,-73.95809,2,2,19,0.23,1,220
4,27,40.70001,-73.90698,1,2,17,0.2,1,0
1,29,40.77247,-73.94665,1,7,12,0.14,1,0
1,32,40.73413,-74.00465,1,1,5,0.06,1,0
1,3,40.74026,-74.00079,1,6,61,0.73,1,69
1,15,40.73474,-73.99527,1,7,0,0.0,1,189
2,33,40.71316,-73.94532,2,3,5,0.08,1,0
4,23,40.74124,-73.92273,2,3,28,0.38,1,188
2,24,40.67465,-73.97975,1,4,14,0.16,1,0
1,30,40.7839,-73.97897,1,4,12,0.25,1,11
2,5,40.68533,-73.96808,1,2,20,0.24,1,4
2,23,40.68379,-73.98313,1,3,2,0.05,1,0
2,14,40.72188,-73.94963,1,5,38,0.45,1,20
4,23,40.69249,-73.73382,2,3,0,0.0,2,365
2,24,40.6686,-73.98342,2,3,31,0.5,1,22
1,29,40.76985,-73.95815,1,2,17,0.21,1,0
1,17,40.76257,-73.99303,1,3,35,0.42,1,38
2,25,40.67293,-73.96399,1,5,7,0.08,1,0
4,23,40.73587,-73.88279,1,3,48,0.58,2,301
2,2,40.69945,-73.92148,1,3,54,0.65,1,3
4,23,40.6916,-73.73323,2,3,0,0.0,2,365
1,16,40.81726,-73.94583,1,2,54,0.74,2,193
2,33,40.72091,-73.96133,1,3,25,0.3,2,188
2,6,40.66959,-73.95718,1,3,0,0.0,1,0
2,25,40.68066,-73.96644,1,4,11,0.13,1,0
2,1,40.68372,-73.9406,2,3,5,0.06,2,341
1,17,40.76876,-73.99473,2,2,28,0.34,1,358
2,6,40.66839,-73.96001,2,2,0,0.0,1,0
1,16,40.80352,-73.95127,1,2,15,0.18,2,6
2,26,40.65826,-73.95951,1,4,40,0.57,1,29
1,9,40.7324,-73.98577,1,7,57,0.68,1,32
2,33,40.71402,-73.93989,1,3,0,0.0,1,0
1,17,40.7592,-73.99133,1,4,57,0.69,1,0
2,12,40.68935,-73.9695,1,3,22,0.27,1,189
1,13,40.73326,-73.98245,1,8,6,0.07,1,0
1,9,40.73082,-73.98502,1,1,17,0.2,1,0
2,33,40.71382,-73.94164,2,2,14,0.19,1,0
1,23,40.72625,-74.0018,3,2,13,0.16,1,0
1,15,40.72812,-74.00191,1,4,51,0.62,1,172
1,32,40.73485,-74.00637,1,5,4,0.05,1,87
4,23,40.73607,-73.92439,2,3,1,0.08,1,0
1,23,40.72095,-73.99401,1,4,2,0.02,1,0
2,6,40.67639,-73.96003,1,5,3,0.04,1,15
1,30,40.79913,-73.96057,2,2,19,0.23,1,0
3,23,40.50868,-74.23986,1,3,59,0.82,1,245
1,9,40.72389,-73.98934,1,6,1,0.16,1,128
1,30,40.78455,-73.97352,1,5,8,0.12,3,0
3,23,40.63358,-74.0833,2,2,23,0.33,2,352
1,16,40.8224,-73.94358,2,3,9,0.11,1,329
1,21,40.74648,-73.98459,2,3,41,0.52,1,0
1,23,40.72294,-73.99388,1,4,43,0.52,1,347
1,16,40.82732,-73.95112,2,3,39,0.47,1,44
2,1,40.6951,-73.95605,3,4,31,0.37,1,0
2,33,40.71256,-73.96626,2,6,6,0.07,2,310
2,25,40.6795,-73.9685,1,3,18,0.26,1,68
1,9,40.73045,-73.98541,1,1,11,0.13,1,0
2,33,40.71227,-73.96776,1,1,39,0.47,1,270
2,6,40.67189,-73.93499,1,7,2,0.03,1,0
2,5,40.68304,-73.96348,1,3,56,0.96,1,365
1,9,40.72171,-73.98334,1,3,10,0.14,1,0
1,4,40.71695,-73.99031,1,4,12,0.14,1,203
2,6,40.67574,-73.95434,1,3,1,0.01,1,0
2,23,40.64573,-73.98013,2,1,48,0.59,1,312
2,23,40.68863,-74.00181,1,3,15,0.18,1,0
1,8,40.8014,-73.94361,2,1,37,0.45,1,365
4,27,40.69922,-73.90027,2,1,30,0.4,1,0
1,17,40.76287,-73.9957,1,3,46,0.56,1,31
1,3,40.741,-73.99957,1,2,10,0.13,1,0
1,17,40.7589,-73.99015,1,2,18,0.24,1,0
1,9,40.72771,-73.98172,2,5,6,0.07,1,0
1,3,40.74272,-74.00309,1,3,17,0.21,1,5
2,11,40.64895,-73.95758,1,4,15,0.18,1,365
1,23,40.86186,-73.92701,2,7,1,0.02,1,0
2,6,40.67138,-73.95577,2,3,0,0.0,1,0
1,29,40.77382,-73.95088,1,2,46,0.57,1,346
1,32,40.73456,-74.00347,2,2,2,0.05,1,348
1,18,40.74166,-73.97811,2,5,39,0.55,1,318
4,23,40.67166,-73.76566,2,2,56,0.67,2,365
4,23,40.77987,-73.91565,1,3,1,0.01,1,0
4,0,40.77329,-73.92832,2,2,35,0.42,1,144
1,20,40.7195,-73.99416,2,5,32,0.39,1,341
4,27,40.70866,-73.91537,2,2,1,0.05,2,0
3,23,40.62879,-74.16062,2,2,48,0.59,1,232
1,3,40.75286,-74.00162,1,6,40,0.5,1,0
2,23,40.67635,-73.89124,2,3,13,0.16,1,2
1,29,40.78002,-73.95211,2,1,60,0.93,1,148
2,5,40.69445,-73.96401,1,4,19,0.23,1,362
2,33,40.71407,-73.95336,1,7,4,0.09,1,0
1,9,40.72912,-73.98355,1,3,39,0.47,1,15
2,1,40.69114,-73.94601,2,5,8,0.1,1,281
2,24,40.67406,-73.97697,1,5,1,0.02,1,27
1,21,40.76221,-73.97787,2,4,31,0.38,1,0
1,23,40.72177,-73.9961,2,10,13,0.33,1,51
2,23,40.68902,-73.99517,2,2,13,0.37,1,0
1,23,40.72756,-74.00239,1,2,27,1.4,1,101
2,12,40.6967,-73.97622,2,2,14,0.17,2,364
2,33,40.70751,-73.9467,2,3,32,0.42,2,365
1,9,40.72225,-73.98496,1,7,11,0.14,1,0
2,26,40.6582,-73.95275,2,5,18,0.22,3,365
4,23,40.74723,-73.89706,1,3,60,1.59,3,281
2,33,40.71796,-73.95439,2,3,2,0.03,3,284
1,16,40.80748,-73.94869,1,3,6,0.09,1,348
2,23,40.63324,-73.99461,2,3,0,0.0,1,0
1,20,40.71819,-73.99136,1,5,56,0.79,1,263
2,14,40.72582,-73.95213,1,3,51,0.62,1,19
4,23,40.74746,-73.89712,1,3,51,1.52,3,253
4,23,40.74687,-73.89892,1,3,55,0.67,3,289
2,1,40.68712,-73.95876,2,5,1,0.01,2,0
2,12,40.68811,-73.97236,1,4,1,0.02,1,0
2,6,40.67473,-73.96263,1,3,12,0.18,1,15
1,16,40.82655,-73.93943,2,3,19,0.3,1,365
2,6,40.67471,-73.95324,1,5,9,0.11,1,0
1,30,40.80155,-73.96569,2,1,5,0.06,2,0
1,16,40.80745,-73.94353,1,5,17,0.26,2,36
2,6,40.67641,-73.95729,2,7,0,0.0,1,0
2,1,40.68724,-73.95837,2,5,1,0.16,2,189
1,30,40.79241,-73.97111,1,3,17,0.43,1,26
1,29,40.77042,-73.96145,1,2,59,0.73,1,0
1,16,40.80351,-73.95648,2,10,6,0.07,2,63
2,6,40.67942,-73.96248,1,4,8,0.12,1,220
4,0,40.76216,-73.92542,1,6,1,0.02,1,164
2,23,40.69127,-73.99552,1,1,17,0.21,1,0
1,32,40.73616,-74.004,1,2,23,0.32,1,0
2,28,40.65989,-73.99536,2,3,51,0.64,1,329
1,3,40.74092,-74.00037,1,1,6,0.07,1,0
1,9,40.72369,-73.9894,1,7,6,0.08,1,0
2,14,40.72661,-73.94586,2,5,35,0.44,3,1
4,19,40.74975,-73.93688,2,7,39,0.48,1,46
2,2,40.70226,-73.92797,2,2,27,0.35,1,2
1,9,40.7296,-73.98479,1,2,1,0.09,1,50
1,23,40.71729,-74.00424,1,2,20,0.25,1,17
1,23,40.85963,-73.93107,2,7,2,0.06,1,87
1,22,40.80529,-73.96467,1,2,7,0.09,1,358
2,23,40.6258,-73.90004,2,5,60,0.95,3,34
1,16,40.80145,-73.95572,1,1,2,0.03,1,0
1,16,40.81161,-73.94046,2,3,0,0.0,1,362
1,3,40.74314,-74.00119,2,5,18,0.24,1,90
2,1,40.68371,-73.95604,1,1,3,0.06,1,0
4,23,40.76372,-73.79201,3,5,2,0.08,1,0
2,33,40.7189,-73.95725,1,3,3,0.05,1,0
2,11,40.64294,-73.96016,1,1,3,0.05,1,0
2,24,40.66777,-73.97781,1,10,4,0.05,1,0
1,15,40.72863,-74.00137,1,4,11,0.14,1,259
4,0,40.75583,-73.91839,1,3,17,0.31,1,0
2,2,40.70118,-73.92826,2,3,10,0.15,1,0
2,25,40.68116,-73.96559,1,3,61,0.76,1,0
1,21,40.75982,-73.96521,1,4,3,0.04,1,0
2,5,40.68785,-73.96708,1,2,27,0.33,1,159
2,1,40.68444,-73.95692,1,7,1,0.02,1,0
2,5,40.68468,-73.96303,2,4,32,0.4,1,347
1,21,40.75383,-73.96777,1,6,22,0.33,1,5
4,0,40.76361,-73.91793,1,5,15,0.19,1,260
2,2,40.70022,-73.93032,2,2,58,0.94,3,69
2,33,40.70369,-73.93284,2,3,2,0.03,1,0
1,8,40.80826,-73.93401,1,4,24,0.3,1,25
2,33,40.70745,-73.94307,3,3,19,0.44,2,88
1,17,40.759,-73.9953,1,1,0,0.0,1,0
2,33,40.71572,-73.95574,1,1,41,0.52,1,19
1,3,40.75039,-74.00287,1,7,2,0.5,1,0
2,33,40.71435,-73.95073,1,3,4,0.05,1,0
1,9,40.72439,-73.97767,2,7,1,0.03,1,0
1,23,40.73997,-73.98789,1,1,1,0.02,1,0
2,25,40.67453,-73.96759,1,3,13,0.16,1,0
1,8,40.80343,-73.93514,1,3,22,0.31,1,365
2,1,40.69407,-73.94551,3,1,0,0.0,1,365
2,12,40.69377,-73.97009,2,10,1,0.11,1,0
4,23,40.75612,-73.82517,2,2,31,0.53,2,282
1,9,40.72578,-73.98448,2,4,12,0.16,1,12
2,11,40.64047,-73.96388,1,5,52,0.65,1,311
2,1,40.6953,-73.95832,2,1,28,0.36,1,365
1,30,40.79767,-73.96114,2,3,2,0.02,3,0
1,30,40.7982,-73.97173,1,2,8,0.53,1,337
1,23,40.71247,-73.99873,1,3,3,0.07,2,189
2,12,40.68798,-73.97442,1,7,4,0.05,1,36
2,1,40.68191,-73.95475,1,5,7,0.09,1,0
1,20,40.71502,-73.98192,2,7,48,0.61,1,235
2,33,40.71188,-73.9608,1,2,8,0.1,1,0
1,9,40.72762,-73.98218,1,5,18,0.24,1,0
1,16,40.82294,-73.94999,1,1,50,0.72,1,265
1,16,40.81915,-73.93964,1,7,11,0.18,1,0
2,25,40.67708,-73.96649,1,4,10,0.13,1,95
1,23,40.72232,-73.99343,2,7,46,0.57,1,0
1,32,40.73761,-74.00043,1,2,34,0.43,1,159
1,16,40.79863,-73.95292,2,2,25,0.48,1,0
1,30,40.77775,-73.98732,1,10,11,0.14,1,0
1,31,40.85082,-73.9378,2,3,0,0.0,1,0
1,9,40.72877,-73.98794,1,9,2,0.2,2,126
5,23,40.88757,-73.90522,1,1,25,0.67,1,311
1,29,40.76553,-73.96262,1,2,4,0.06,1,0
2,33,40.72034,-73.95669,1,1,0,0.0,1,0
1,16,40.82169,-73.93882,2,1,52,0.66,1,0
1,15,40.73545,-73.9931,1,6,23,0.29,1,0
1,3,40.75351,-73.99762,1,7,3,0.06,1,250
4,23,40.77452,-73.90889,2,1,0,0.0,1,0
2,2,40.70308,-73.92765,1,4,12,0.18,1,0
2,23,40.66882,-73.98841,2,5,5,0.14,1,0
2,6,40.67759,-73.95432,1,4,13,0.3,2,15
2,33,40.70773,-73.9566,2,2,32,0.4,1,0
1,13,40.73493,-73.98655,1,3,26,0.32,2,19
1,29,40.77483,-73.94674,1,3,1,0.03,1,0
1,31,40.85262,-73.93821,1,2,41,0.6,2,0
2,33,40.70538,-73.92946,1,1,3,0.04,1,0
2,33,40.7176,-73.95234,1,10,6,0.09,1,174
1,20,40.71956,-73.98574,1,5,39,0.55,1,0
1,30,40.78592,-73.97775,1,4,16,0.2,1,0
2,6,40.67504,-73.95273,1,4,6,0.08,1,250
2,33,40.70747,-73.93879,1,7,2,0.03,1,0
1,4,40.71786,-73.99518,2,3,61,0.77,1,134
2,5,40.68631,-73.96802,1,5,5,0.06,1,0
1,31,40.83329,-73.93834,2,1,33,0.77,1,211
2,23,40.68216,-73.99504,1,5,2,0.04,1,0
2,23,40.68418,-73.98039,1,4,13,0.22,1,0
2,14,40.73159,-73.95048,2,2,36,0.45,1,278
2,33,40.70876,-73.94971,2,5,5,0.21,2,198
2,33,40.71986,-73.95925,1,4,1,0.01,1,0
1,9,40.72721,-73.98411,1,7,3,0.04,1,0
1,16,40.83378,-73.94966,2,1,1,0.01,1,365
4,23,40.70947,-73.82922,2,3,12,0.31,1,351
2,33,40.70281,-73.94328,2,10,15,0.3,1,0
2,5,40.69319,-73.96351,1,5,2,0.03,1,0
1,16,40.80586,-73.94642,1,7,8,0.1,1,234
2,23,40.68515,-73.99055,1,5,42,0.53,1,0
1,32,40.73713,-74.00232,1,7,7,0.1,1,0
2,1,40.68194,-73.92757,2,4,1,0.02,1,359
2,1,40.68509,-73.93854,1,3,1,0.01,2,300
2,23,40.63547,-73.97417,2,1,61,0.95,1,100
1,3,40.74082,-73.99581,1,2,52,0.65,1,30
1,9,40.72699,-73.97894,1,5,23,0.38,1,0
2,2,40.6916,-73.92294,2,2,2,0.03,1,0
2,2,40.69764,-73.93084,1,7,4,0.09,1,0
1,16,40.82513,-73.94617,2,7,0,0.0,1,0
1,18,40.7445,-73.97583,1,5,29,0.37,1,188
1,29,40.76883,-73.95353,1,6,23,0.31,1,0
2,1,40.68615,-73.93095,2,2,38,0.51,1,365
1,9,40.73131,-73.98609,1,2,6,0.09,1,156
2,14,40.73319,-73.95623,2,1,4,0.18,1,0
2,14,40.72166,-73.94037,1,7,10,0.13,1,81
2,23,40.69379,-73.98525,1,7,41,0.55,1,0
2,6,40.67231,-73.96032,2,2,24,0.3,1,30
1,16,40.81024,-73.94154,2,4,41,0.52,2,119
1,16,40.80997,-73.93992,2,5,29,0.4,2,186
2,2,40.69763,-73.93102,2,1,18,0.35,1,60
2,33,40.71622,-73.96042,2,1,8,0.1,1,0
2,24,40.67507,-73.97792,1,5,22,0.28,1,189
2,23,40.67869,-73.99197,1,8,7,0.14,1,0
3,23,40.63132,-74.08799,2,1,20,0.26,1,323
1,16,40.80394,-73.9506,2,4,18,0.23,1,280
2,6,40.67828,-73.95646,2,2,37,0.52,1,2
1,13,40.7349,-73.98549,1,3,26,0.41,2,23
2,1,40.6938,-73.94698,2,1,37,0.48,3,325
2,25,40.67378,-73.96471,1,3,11,0.14,1,0
1,31,40.83783,-73.93832,1,5,47,0.59,1,9
2,23,40.62908,-73.95965,2,7,1,0.01,1,87
1,30,40.77627,-73.98365,1,10,9,0.19,1,0
2,2,40.70738,-73.92213,2,1,0,0.0,1,0
1,29,40.77613,-73.94872,1,4,1,0.03,1,0
1,30,40.77837,-73.97964,1,7,23,0.29,1,0
2,14,40.73184,-73.95802,2,11,11,0.23,3,11
1,3,40.74372,-74.00021,1,7,26,0.37,1,330
1,29,40.77389,-73.951,1,2,0,0.0,1,0
1,23,40.71969,-74.00876,1,3,5,0.08,1,177
1,9,40.7225,-73.98267,1,5,4,0.05,1,0
4,19,40.7529,-73.92985,2,2,26,0.33,3,249
2,28,40.66059,-73.99361,1,10,8,0.17,2,176
2,33,40.71733,-73.9531,1,2,11,0.23,1,0
2,25,40.67922,-73.96907,1,7,6,0.08,1,0
1,21,40.76188,-73.97193,1,5,15,0.22,1,0
1,9,40.72876,-73.98413,2,7,0,0.0,1,31
2,25,40.68062,-73.97042,2,2,24,0.33,1,0
1,3,40.74712,-73.99514,2,3,26,0.36,2,18
1,20,40.71892,-73.98627,1,3,50,0.63,1,1
1,4,40.71593,-73.99031,1,4,14,0.31,1,18
1,30,40.77886,-73.98444,1,7,1,0.01,1,0
1,17,40.76194,-73.99346,1,1,33,0.44,1,0
1,16,40.8129,-73.95213,2,1,4,0.06,2,0
1,32,40.73574,-74.00056,1,7,0,0.0,1,0
1,20,40.71312,-73.99033,1,6,23,0.3,1,0
2,5,40.69691,-73.96713,2,1,8,0.1,1,83
2,26,40.66251,-73.95374,1,2,11,0.18,1,35
2,33,40.7141,-73.96477,1,3,8,0.13,1,0
2,1,40.68941,-73.95247,2,2,2,0.04,1,0
1,20,40.71275,-73.98682,2,1,7,0.12,1,0
2,2,40.7016,-73.91868,1,5,6,0.1,1,0
2,1,40.68196,-73.95168,1,5,15,0.25,1,94
2,23,40.64651,-73.97662,1,4,20,0.26,1,0
1,9,40.73031,-73.98426,1,1,0,0.0,1,0
2,26,40.6593,-73.95686,2,3,46,0.82,3,311
1,16,40.80712,-73.95316,2,2,15,0.2,1,361
1,23,40.86585,-73.92693,1,4,16,0.2,1,0
2,6,40.67525,-73.9486,1,7,52,0.67,1,56
2,33,40.7106,-73.96532,2,2,35,0.55,2,365
2,33,40.71171,-73.96694,1,5,26,0.41,2,14
1,31,40.84764,-73.93875,3,1,31,0.4,1,364
1,29,40.7704,-73.95024,1,1,15,0.19,1,188
2,6,40.67434,-73.95728,1,2,37,0.58,2,230
1,15,40.72977,-74.00164,1,2,12,0.18,1,90
1,23,40.7123,-73.99946,2,4,8,0.11,2,7
2,11,40.6489,-73.96872,1,5,3,0.06,1,189
1,16,40.80925,-73.95541,2,2,45,0.64,2,310
1,9,40.72957,-73.98406,2,5,8,0.14,1,0
2,11,40.6483,-73.9644,2,1,8,0.1,1,283
1,17,40.76616,-73.98411,1,7,33,0.42,1,0
2,24,40.67422,-73.98097,2,2,11,0.14,2,158
2,33,40.71373,-73.94958,1,3,31,0.4,1,365
2,23,40.66958,-73.98998,1,2,22,0.29,1,280
1,8,40.79541,-73.94465,2,1,58,0.83,2,316
1,31,40.85081,-73.93118,2,2,3,0.15,1,365
2,28,40.64902,-74.00897,2,5,43,0.56,2,282
1,16,40.82719,-73.94484,2,7,35,0.48,1,312
2,33,40.70933,-73.94141,2,10,7,0.1,1,0
1,16,40.82579,-73.94907,2,2,2,0.05,1,0
2,5,40.69208,-73.96525,1,4,8,0.22,1,8
2,23,40.6101,-73.99591,1,4,6,0.08,1,0
1,9,40.732,-73.98759,2,1,0,0.0,1,0
2,11,40.65307,-73.95781,1,2,20,0.25,1,282
2,2,40.68777,-73.91601,2,2,22,0.37,1,87
2,1,40.68586,-73.95875,1,3,7,0.11,1,0
2,33,40.71518,-73.94571,1,3,36,0.95,1,89
2,33,40.71335,-73.9496,1,4,4,0.42,2,0
1,16,40.82764,-73.93842,1,2,21,0.3,1,347
2,33,40.70502,-73.95262,2,2,37,0.56,2,89
2,1,40.69132,-73.94205,3,3,15,0.2,1,365
2,14,40.734,-73.95474,1,2,27,0.35,1,280
4,23,40.75374,-73.8924,2,2,0,0.0,1,188
2,6,40.68015,-73.96299,1,2,8,0.11,3,365
2,5,40.68252,-73.96664,1,6,10,0.13,1,0
1,32,40.73084,-74.00431,1,3,9,0.12,1,0
2,1,40.68145,-73.95178,3,3,28,0.36,1,34
2,5,40.68753,-73.96002,1,3,0,0.0,1,0
2,23,40.66485,-73.98838,1,4,2,0.05,1,0
2,5,40.68496,-73.96111,1,4,37,0.47,1,343
1,30,40.79626,-73.96145,1,7,28,0.37,1,333
2,14,40.72676,-73.95529,2,2,30,0.42,3,249
1,9,40.72784,-73.98486,1,3,2,0.06,1,0
1,10,40.71078,-74.00995,2,3,24,0.31,2,352
2,1,40.69901,-73.93967,2,3,4,0.06,1,188
1,9,40.72361,-73.97877,2,3,5,0.08,2,31
1,15,40.73356,-73.99876,1,1,3,0.04,1,188
1,3,40.73949,-73.99483,1,3,48,0.66,1,217
2,23,40.67573,-73.99878,1,6,1,0.03,1,24
2,1,40.68863,-73.94294,1,7,28,0.39,1,188
2,33,40.71579,-73.9588,1,4,22,0.3,1,8
1,30,40.78775,-73.98152,1,6,22,0.28,2,354
1,17,40.75893,-73.99014,1,3,25,0.33,1,157
1,4,40.7189,-73.99654,1,7,13,0.17,1,335
1,29,40.77543,-73.95499,1,3,20,0.26,1,282
2,23,40.70163,-73.98208,2,3,13,0.66,1,0
2,2,40.69958,-73.92006,2,5,0,0.0,1,0
2,2,40.70627,-73.92223,1,2,20,0.26,1,0
2,1,40.6943,-73.94538,2,1,32,0.43,3,340
2,6,40.67555,-73.95254,1,7,15,0.23,1,178
2,28,40.64942,-74.00749,2,5,39,0.52,2,282
2,6,40.67296,-73.9501,1,2,42,0.72,1,365
1,32,40.73194,-74.00189,1,4,45,0.59,1,48
1,16,40.81177,-73.95139,1,3,1,0.05,1,0
1,8,40.79531,-73.9333,1,7,50,0.66,1,188
1,32,40.73377,-74.00259,1,2,56,0.73,1,134
2,33,40.71765,-73.93999,1,7,5,0.09,1,0
2,33,40.71081,-73.96121,2,6,15,0.21,2,9
1,23,40.72538,-74.00375,1,10,10,0.13,1,270
2,1,40.69437,-73.94519,2,1,21,0.3,3,365
1,9,40.72726,-73.97573,2,3,51,0.7,1,127
2,25,40.67501,-73.96651,2,2,35,0.46,1,329
2,33,40.71916,-73.95696,1,2,11,0.14,1,364
1,16,40.80667,-73.95562,2,2,53,0.7,1,350
2,2,40.69282,-73.92477,2,1,18,0.32,3,146
2,23,40.69293,-73.99679,1,1,11,0.19,1,363
2,23,40.61806,-74.03195,1,4,33,0.46,1,313
1,9,40.7282,-73.98893,1,10,35,0.46,1,51
1,30,40.80014,-73.9637,1,2,61,0.8,1,59
1,32,40.73359,-74.00524,1,3,10,0.3,1,5
1,9,40.72658,-73.98907,1,2,54,0.72,1,322
1,16,40.82892,-73.94745,1,3,37,0.48,1,47
1,32,40.73331,-74.00471,1,4,1,0.01,1,273
1,22,40.81062,-73.96015,1,1,0,0.0,1,0
2,12,40.68859,-73.9729,1,9,3,0.04,1,329
2,25,40.67682,-73.96586,1,5,6,0.08,1,188
1,16,40.80684,-73.94844,1,5,25,0.34,1,177
1,23,40.72131,-73.99487,1,3,17,0.22,1,0
1,15,40.73506,-73.99728,1,11,14,0.24,1,238
1,29,40.76896,-73.95898,2,7,1,0.02,1,0
4,0,40.7603,-73.91395,2,4,19,0.52,1,10
1,30,40.77896,-73.97849,1,7,2,0.03,2,0
1,16,40.80132,-73.95568,3,1,43,0.61,1,9
1,16,40.81309,-73.95267,2,10,45,0.6,1,83
4,0,40.76295,-73.92652,1,1,58,0.77,1,301
2,26,40.65915,-73.9601,1,2,48,0.64,1,339
2,24,40.67541,-73.9784,1,7,8,0.11,1,342
2,5,40.68924,-73.9681,1,7,10,0.17,1,11
2,5,40.68771,-73.96186,1,6,5,0.07,1,3
2,26,40.6627,-73.95875,2,5,8,0.11,1,365
2,33,40.70798,-73.94263,1,5,7,0.1,1,0
2,6,40.66974,-73.958,1,3,10,0.85,1,149
2,6,40.67515,-73.95435,2,3,10,0.14,2,95
1,20,40.72198,-73.98932,2,3,49,0.69,1,0
2,33,40.71238,-73.9379,2,2,0,0.0,1,66
4,19,40.74417,-73.94823,2,7,12,0.18,1,365
2,24,40.67651,-73.98007,1,2,45,0.66,1,0
5,23,40.81906,-73.92806,2,2,11,0.18,2,363
1,9,40.72346,-73.97907,2,5,35,0.46,1,320
2,1,40.69872,-73.94635,1,5,12,1.01,1,0
2,28,40.64871,-74.00774,2,2,45,0.6,3,0
1,3,40.74583,-74.00363,1,7,0,0.0,1,188
1,16,40.80938,-73.94196,1,7,5,0.16,1,231
2,26,40.65743,-73.96155,1,2,38,0.61,1,3
2,1,40.68854,-73.95742,1,2,17,0.23,2,23
2,33,40.718,-73.96603,2,5,8,0.11,1,0
2,11,40.64745,-73.95606,2,3,58,0.77,1,364
4,23,40.77117,-73.90427,2,1,16,0.68,2,364
1,16,40.80384,-73.95419,2,2,27,0.57,1,320
1,13,40.73323,-73.98224,2,3,7,0.1,3,217
1,23,40.85933,-73.92863,2,1,46,0.79,2,357
1,9,40.7265,-73.99,1,5,16,0.25,2,0
1,21,40.76463,-73.98112,2,7,44,0.74,3,365
2,6,40.67418,-73.94661,2,1,4,0.06,1,0
2,2,40.69935,-73.93713,2,2,10,0.13,2,18
2,6,40.67046,-73.94835,2,3,2,0.08,1,0
2,6,40.67414,-73.95667,2,2,51,0.68,2,57
