id,bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
488083,2,28,40.66158,-73.98954,1,2,58,0.67,1,0
489924,2,28,40.66221,-73.99743,2,2,33,0.39,1,20
489965,1,8,40.79313,-73.93493,2,3,47,0.66,2,0
490011,2,23,40.68444,-73.99904,2,5,0,0.0,1,342
490989,2,24,40.67996,-73.98027,1,3,2,0.05,1,0
491529,2,24,40.67211,-73.976,1,3,27,0.45,1,68
491942,1,30,40.79183,-73.97172,1,3,24,0.3,1,0
491977,1,4,40.71456,-73.99978,1,5,22,0.26,1,316
494296,2,23,40.68721,-74.00147,2,7,0,0.0,1,0
495348,2,12,40.69011,-73.97691,1,4,2,0.03,2,34
496166,2,23,40.66641,-73.98283,1,3,12,0.27,1,26
497370,2,23,40.67828,-73.99136,2,2,35,0.41,1,189
498120,5,23,40.8687,-73.8524,2,7,2,0.17,1,90
501041,1,30,40.78451,-73.97882,1,7,0,0.0,1,0
502132,1,3,40.73942,-74.00009,3,1,61,0.71,2,0
503460,3,23,40.59274,-74.16178,2,2,11,0.24,1,88
503529,1,23,40.72701,-74.0011,1,3,9,0.1,1,0
503585,2,1,40.68607,-73.95839,1,5,4,0.05,1,0
503722,2,33,40.71345,-73.95689,1,2,15,0.29,1,64
503790,1,32,40.73214,-74.00188,1,4,22,0.28,1,77
504322,1,15,40.72903,-74.00028,1,3,18,0.21,1,0
504362,2,25,40.67823,-73.97007,1,3,56,0.65,1,160
504394,1,30,40.79842,-73.96903,1,4,2,0.03,1,141
504437,1,20,40.72232,-73.98686,1,3,57,0.7,1,6
505029,1,9,40.72454,-73.97944,1,4,13,0.17,1,0
505231,1,29,40.77799,-73.95223,2,1,1,0.01,1,0
505315,2,2,40.69227,-73.90852,2,2,37,0.49,1,23
506571,1,9,40.72756,-73.97939,1,7,19,0.32,1,24
510454,1,18,40.73951,-73.98146,1,3,2,0.02,1,0
511436,2,33,40.7139,-73.96553,1,3,1,0.07,1,0
511733,2,2,40.70753,-73.92048,1,5,3,0.04,1,0
511960,1,9,40.73044,-73.98683,1,1,15,0.18,1,0
514457,2,1,40.68543,-73.93838,1,10,10,0.17,2,185
515392,1,3,40.74348,-73.9998,1,1,60,0.78,1,260
516461,1,3,40.75086,-73.99776,1,5,9,0.1,1,0
516643,2,33,40.71915,-73.95581,1,3,1,0.01,1,0
516791,2,23,40.64625,-73.97932,1,10,33,0.39,1,269
517626,2,33,40.71577,-73.94084,2,1,10,0.14,1,0
518566,1,29,40.77108,-73.95967,2,3,10,0.13,2,251
521038,1,16,40.82749,-73.9382,2,7,8,0.09,1,178
521522,2,23,40.66777,-73.98367,2,4,5,0.06,1,0
521806,4,23,40.72719,-73.86166,1,5,5,0.1,1,4
525120,1,3,40.74767,-74.01061,1,6,42,0.49,1,170
525388,2,14,40.73067,-73.955,1,7,20,0.24,1,365
525412,1,23,40.72246,-73.99552,1,5,5,0.06,1,0
525523,1,8,40.80762,-73.94017,2,2,16,0.62,1,60
526520,2,25,40.67786,-73.97166,2,2,0,0.0,1,0
526532,1,16,40.80719,-73.94253,1,2,24,0.29,1,0
526923,1,23,40.74129,-73.98374,1,3,26,0.32,1,341
527076,1,29,40.76413,-73.96227,1,2,0,0.0,1,0
528485,2,28,40.66119,-73.98822,2,10,5,0.07,2,44
530247,1,30,40.78339,-73.98003,1,4,2,0.03,2,0
530632,2,6,40.67147,-73.94979,1,5,2,0.1,1,357
531455,2,26,40.66199,-73.96294,1,7,23,0.27,1,20
533625,2,1,40.69043,-73.95677,1,3,18,0.35,2,0
534897,1,3,40.74552,-74.0006,1,6,6,0.09,1,0
535095,2,25,40.6744,-73.96558,2,7,43,0.52,1,38
535352,1,30,40.79358,-73.97043,1,3,36,0.5,1,21
536578,2,2,40.7014,-73.91333,2,10,19,0.27,1,0
539160,1,31,40.83064,-73.94076,1,1,47,0.58,2,17
539350,1,17,40.76184,-73.99334,1,2,43,0.51,1,0
540489,1,23,40.72006,-73.99579,2,6,18,0.21,1,0
541725,2,33,40.71872,-73.96042,1,4,33,0.44,2,1
542203,1,17,40.76304,-73.9888,1,3,22,1.61,2,59
544331,1,29,40.77424,-73.94839,1,10,16,0.2,1,0
545261,2,5,40.68752,-73.96688,2,3,2,0.02,1,365
545651,2,26,40.65841,-73.95016,2,4,19,0.24,3,43
546504,2,23,40.69271,-73.99365,1,4,5,0.06,1,0
547830,2,11,40.64882,-73.9605,1,3,0,0.0,1,157
548133,2,5,40.69073,-73.96762,1,3,28,0.4,1,211
548184,2,14,40.72515,-73.95153,2,1,0,0.0,1,365
549873,1,9,40.72564,-73.98252,1,2,5,0.09,1,0
550288,1,29,40.78024,-73.94813,1,4,16,0.2,1,0
550777,1,30,40.7964,-73.9675,1,3,25,0.3,1,347
552141,1,20,40.71788,-73.98975,1,1,45,0.62,1,111
552639,1,16,40.81757,-73.94709,1,3,33,0.51,2,174
553516,2,25,40.68052,-73.97254,1,2,46,0.54,1,0
553565,1,23,40.86821,-73.92252,1,10,25,0.3,1,129
553862,2,24,40.67981,-73.97967,2,2,23,0.27,1,365
554165,2,23,40.68251,-73.98486,1,2,57,0.67,1,25
557487,2,14,40.72363,-73.9457,1,11,22,0.26,1,0
559511,2,14,40.72697,-73.93921,1,5,40,0.54,1,0
560406,2,23,40.68343,-73.99189,1,4,1,0.01,1,0
563496,1,15,40.73481,-73.99845,1,5,1,0.01,1,0
564184,1,3,40.73971,-74.00221,2,2,42,0.5,1,172
565814,2,1,40.68328,-73.9379,2,2,1,0.03,1,0
566911,2,1,40.68411,-73.93875,1,4,42,0.49,1,245
567195,2,1,40.68269,-73.94004,1,5,3,0.04,1,0
570218,2,12,40.68522,-73.97771,1,2,11,0.13,1,0
576426,1,17,40.7641,-73.98803,1,3,25,0.3,1,0
576916,1,30,40.79785,-73.97202,1,4,4,0.05,1,0
577703,1,9,40.73047,-73.98229,1,5,6,0.07,1,0
577824,2,6,40.6772,-73.9506,2,7,10,0.48,1,365
578941,2,24,40.66732,-73.98233,1,2,4,0.08,1,0
580323,1,8,40.78837,-73.94628,2,2,51,0.61,1,77
581421,2,14,40.73252,-73.95496,2,2,28,0.59,1,72
581542,4,23,40.59783,-73.80158,1,1,55,0.66,1,8
582272,2,14,40.72437,-73.94847,2,5,1,0.13,1,0
583337,2,23,40.67859,-73.99444,1,4,61,0.72,1,15
587519,2,33,40.71099,-73.95217,2,5,1,0.02,1,0
587554,1,32,40.73041,-74.00326,1,7,34,0.41,1,217
587698,2,23,40.60399,-73.97092,2,1,61,0.81,2,335
590903,1,16,40.80797,-73.9489,2,5,46,0.6,1,343
591710,2,23,40.69464,-73.99885,1,10,8,0.17,1,0
592785,2,1,40.6877,-73.95824,1,3,16,0.27,1,0
592831,2,1,40.69079,-73.95809,2,2,19,0.23,1,220
592853,4,27,40.70001,-73.90698,1,2,17,0.2,1,0
593000,1,29,40.77247,-73.94665,1,7,12,0.14,1,0
594036,1,32,40.73413,-74.00465,1,1,5,0.06,1,0
594640,1,3,40.74026,-74.00079,1,6,61,0.73,1,69
594732,1,15,40.73474,-73.99527,1,7,0,0.0,1,189
595321,2,33,40.71316,-73.94532,2,3,5,0.08,1,0
597544,4,23,40.74124,-73.92273,2,3,28,0.38,1,188
597624,2,24,40.67465,-73.97975,1,4,14,0.16,1,0
599595,1,30,40.7839,-73.97897,1,4,12,0.25,1,11
599847,2,5,40.68533,-73.96808,1,2,20,0.24,1,4
600877,2,23,40.68379,-73.98313,1,3,2,0.05,1,0
602070,2,14,40.72188,-73.94963,1,5,38,0.45,1,20
602250,4,23,40.69249,-73.73382,2,3,0,0.0,2,365
602453,2,24,40.6686,-73.98342,2,3,31,0.5,1,22
602888,1,29,40.76985,-73.95815,1,2,17,0.21,1,0
606269,1,17,40.76257,-73.99303,1,3,35,0.42,1,38
609213,2,25,40.67293,-73.96399,1,5,7,0.08,1,0
609559,4,23,40.73587,-73.88279,1,3,48,0.58,2,301
609983,2,2,40.69945,-73.92148,1,3,54,0.65,1,3
611408,4,23,40.6916,-73.73323,2,3,0,0.0,2,365
613528,1,16,40.81726,-73.94583,1,2,54,0.74,2,193
616585,2,33,40.72091,-73.96133,1,3,25,0.3,2,188
618836,2,6,40.66959,-73.95718,1,3,0,0.0,1,0
618916,2,25,40.68066,-73.96644,1,4,11,0.13,1,0
619471,2,1,40.68372,-73.9406,2,3,5,0.06,2,341
621430,1,17,40.76876,-73.99473,2,2,28,0.34,1,358
622410,2,6,40.66839,-73.96001,2,2,0,0.0,1,0
624222,1,16,40.80352,-73.95127,1,2,15,0.18,2,6
625365,2,26,40.65826,-73.95951,1,4,40,0.57,1,29
627432,1,9,40.7324,-73.98577,1,7,57,0.68,1,32
627949,2,33,40.71402,-73.93989,1,3,0,0.0,1,0
628227,1,17,40.7592,-73.99133,1,4,57,0.69,1,0
629315,2,12,40.68935,-73.9695,1,3,22,0.27,1,189
629770,1,13,40.73326,-73.98245,1,8,6,0.07,1,0
629774,1,9,40.73082,-73.98502,1,1,17,0.2,1,0
629855,2,33,40.71382,-73.94164,2,2,14,0.19,1,0
633950,1,23,40.72625,-74.0018,3,2,13,0.16,1,0
635114,1,15,40.72812,-74.00191,1,4,51,0.62,1,172
636391,1,32,40.73485,-74.00637,1,5,4,0.05,1,87
637504,4,23,40.73607,-73.92439,2,3,1,0.08,1,0
637716,1,23,40.72095,-73.99401,1,4,2,0.02,1,0
638894,2,6,40.67639,-73.96003,1,5,3,0.04,1,15
638898,1,30,40.79913,-73.96057,2,2,19,0.23,1,0
639199,3,23,40.50868,-74.23986,1,3,59,0.82,1,245
639781,1,9,40.72389,-73.98934,1,6,1,0.16,1,128
643591,1,30,40.78455,-73.97352,1,5,8,0.12,3,0
644575,3,23,40.63358,-74.0833,2,2,23,0.33,2,352
644869,1,16,40.8224,-73.94358,2,3,9,0.11,1,329
645922,1,21,40.74648,-73.98459,2,3,41,0.52,1,0
645942,1,23,40.72294,-73.99388,1,4,43,0.52,1,347
646147,1,16,40.82732,-73.95112,2,3,39,0.47,1,44
646391,2,1,40.6951,-73.95605,3,4,31,0.37,1,0
646458,2,33,40.71256,-73.96626,2,6,6,0.07,2,310
647413,2,25,40.6795,-73.9685,1,3,18,0.26,1,68
647580,1,9,40.73045,-73.98541,1,1,11,0.13,1,0
648246,2,33,40.71227,-73.96776,1,1,39,0.47,1,270
649903,2,6,40.67189,-73.93499,1,7,2,0.03,1,0
651648,2,5,40.68304,-73.96348,1,3,56,0.96,1,365
654232,1,9,40.72171,-73.98334,1,3,10,0.14,1,0
655230,1,4,40.71695,-73.99031,1,4,12,0.14,1,203
655472,2,6,40.67574,-73.95434,1,3,1,0.01,1,0
656281,2,23,40.64573,-73.98013,2,1,48,0.59,1,312
657198,2,23,40.68863,-74.00181,1,3,15,0.18,1,0
658515,1,8,40.8014,-73.94361,2,1,37,0.45,1,365
658932,4,27,40.69922,-73.90027,2,1,30,0.4,1,0
659952,1,17,40.76287,-73.9957,1,3,46,0.56,1,31
661814,1,3,40.741,-73.99957,1,2,10,0.13,1,0
665394,1,17,40.7589,-73.99015,1,2,18,0.24,1,0
666220,1,9,40.72771,-73.98172,2,5,6,0.07,1,0
667375,1,3,40.74272,-74.00309,1,3,17,0.21,1,5
667549,2,11,40.64895,-73.95758,1,4,15,0.18,1,365
668400,1,23,40.86186,-73.92701,2,7,1,0.02,1,0
671496,2,6,40.67138,-73.95577,2,3,0,0.0,1,0
671633,1,29,40.77382,-73.95088,1,2,46,0.57,1,346
675793,1,32,40.73456,-74.00347,2,2,2,0.05,1,348
676257,1,18,40.74166,-73.97811,2,5,39,0.55,1,318
676295,4,23,40.67166,-73.76566,2,2,56,0.67,2,365
679633,4,23,40.77987,-73.91565,1,3,1,0.01,1,0
679769,4,0,40.77329,-73.92832,2,2,35,0.42,1,144
680104,1,20,40.7195,-73.99416,2,5,32,0.39,1,341
680225,4,27,40.70866,-73.91537,2,2,1,0.05,2,0
681805,3,23,40.62879,-74.16062,2,2,48,0.59,1,232
683084,1,3,40.75286,-74.00162,1,6,40,0.5,1,0
685435,2,23,40.67635,-73.89124,2,3,13,0.16,1,2
686696,1,29,40.78002,-73.95211,2,1,60,0.93,1,148
688652,2,5,40.69445,-73.96401,1,4,19,0.23,1,362
690675,2,33,40.71407,-73.95336,1,7,4,0.09,1,0
690849,1,9,40.72912,-73.98355,1,3,39,0.47,1,15
695297,2,1,40.69114,-73.94601,2,5,8,0.1,1,281
696593,2,24,40.67406,-73.97697,1,5,1,0.02,1,27
698094,1,21,40.76221,-73.97787,2,4,31,0.38,1,0
698298,1,23,40.72177,-73.9961,2,10,13,0.33,1,51
698882,2,23,40.68902,-73.99517,2,2,13,0.37,1,0
700530,1,23,40.72756,-74.00239,1,2,27,1.4,1,101
701227,2,12,40.6967,-73.97622,2,2,14,0.17,2,364
702213,2,33,40.70751,-73.9467,2,3,32,0.42,2,365
703745,1,9,40.72225,-73.98496,1,7,11,0.14,1,0
703971,2,26,40.6582,-73.95275,2,5,18,0.22,3,365
704838,4,23,40.74723,-73.89706,1,3,60,1.59,3,281
706347,2,33,40.71796,-73.95439,2,3,2,0.03,3,284
707736,1,16,40.80748,-73.94869,1,3,6,0.09,1,348
710015,2,23,40.63324,-73.99461,2,3,0,0.0,1,0
710243,1,20,40.71819,-73.99136,1,5,56,0.79,1,263
710283,2,14,40.72582,-73.95213,1,3,51,0.62,1,19
714028,4,23,40.74746,-73.89712,1,3,51,1.52,3,253
714049,4,23,40.74687,-73.89892,1,3,55,0.67,3,289
714075,2,1,40.68712,-73.95876,2,5,1,0.01,2,0
716169,2,12,40.68811,-73.97236,1,4,1,0.02,1,0
719329,2,6,40.67473,-73.96263,1,3,12,0.18,1,15
719914,1,16,40.82655,-73.93943,2,3,19,0.3,1,365
720274,2,6,40.67471,-73.95324,1,5,9,0.11,1,0
720394,1,30,40.80155,-73.96569,2,1,5,0.06,2,0
721719,1,16,40.80745,-73.94353,1,5,17,0.26,2,36
722264,2,6,40.67641,-73.95729,2,7,0,0.0,1,0
722464,2,1,40.68724,-73.95837,2,5,1,0.16,2,189
723507,1,30,40.79241,-73.97111,1,3,17,0.43,1,26
723523,1,29,40.77042,-73.96145,1,2,59,0.73,1,0
723709,1,16,40.80351,-73.95648,2,10,6,0.07,2,63
726422,2,6,40.67942,-73.96248,1,4,8,0.12,1,220
726692,4,0,40.76216,-73.92542,1,6,1,0.02,1,164
727964,2,23,40.69127,-73.99552,1,1,17,0.21,1,0
729841,1,32,40.73616,-74.004,1,2,23,0.32,1,0
730480,2,28,40.65989,-73.99536,2,3,51,0.64,1,329
731316,1,3,40.74092,-74.00037,1,1,6,0.07,1,0
735890,1,9,40.72369,-73.9894,1,7,6,0.08,1,0
736187,2,14,40.72661,-73.94586,2,5,35,0.44,3,1
739815,4,19,40.74975,-73.93688,2,7,39,0.48,1,46
740823,2,2,40.70226,-73.92797,2,2,27,0.35,1,2
741346,1,9,40.7296,-73.98479,1,2,1,0.09,1,50
741797,1,23,40.71729,-74.00424,1,2,20,0.25,1,17
741806,1,23,40.85963,-73.93107,2,7,2,0.06,1,87
742779,1,22,40.80529,-73.96467,1,2,7,0.09,1,358
744078,2,23,40.6258,-73.90004,2,5,60,0.95,3,34
744228,1,16,40.80145,-73.95572,1,1,2,0.03,1,0
746983,1,16,40.81161,-73.94046,2,3,0,0.0,1,362
747029,1,3,40.74314,-74.00119,2,5,18,0.24,1,90
747419,2,1,40.68371,-73.95604,1,1,3,0.06,1,0
748656,4,23,40.76372,-73.79201,3,5,2,0.08,1,0
749896,2,33,40.7189,-73.95725,1,3,3,0.05,1,0
749965,2,11,40.64294,-73.96016,1,1,3,0.05,1,0
751851,2,24,40.66777,-73.97781,1,10,4,0.05,1,0
752289,1,15,40.72863,-74.00137,1,4,11,0.14,1,259
752366,4,0,40.75583,-73.91839,1,3,17,0.31,1,0
755703,2,2,40.70118,-73.92826,2,3,10,0.15,1,0
756655,2,25,40.68116,-73.96559,1,3,61,0.76,1,0
756892,1,21,40.75982,-73.96521,1,4,3,0.04,1,0
756928,2,5,40.68785,-73.96708,1,2,27,0.33,1,159
757007,2,1,40.68444,-73.95692,1,7,1,0.02,1,0
757187,2,5,40.68468,-73.96303,2,4,32,0.4,1,347
758782,1,21,40.75383,-73.96777,1,6,22,0.33,1,5
761606,4,0,40.76361,-73.91793,1,5,15,0.19,1,260
762015,2,2,40.70022,-73.93032,2,2,58,0.94,3,69
763600,2,33,40.70369,-73.93284,2,3,2,0.03,1,0
763965,1,8,40.80826,-73.93401,1,4,24,0.3,1,25
765203,2,33,40.70745,-73.94307,3,3,19,0.44,2,88
766814,1,17,40.759,-73.9953,1,1,0,0.0,1,0
767761,2,33,40.71572,-73.95574,1,1,41,0.52,1,19
767967,1,3,40.75039,-74.00287,1,7,2,0.5,1,0
767983,2,33,40.71435,-73.95073,1,3,4,0.05,1,0
769279,1,9,40.72439,-73.97767,2,7,1,0.03,1,0
770514,1,23,40.73997,-73.98789,1,1,1,0.02,1,0
770960,2,25,40.67453,-73.96759,1,3,13,0.16,1,0
772679,1,8,40.80343,-73.93514,1,3,22,0.31,1,365
773497,2,1,40.69407,-73.94551,3,1,0,0.0,1,365
773844,2,12,40.69377,-73.97009,2,10,1,0.11,1,0
774791,4,23,40.75612,-73.82517,2,2,31,0.53,2,282
775238,1,9,40.72578,-73.98448,2,4,12,0.16,1,12
777327,2,11,40.64047,-73.96388,1,5,52,0.65,1,311
778381,2,1,40.6953,-73.95832,2,1,28,0.36,1,365
778495,1,30,40.79767,-73.96114,2,3,2,0.02,3,0
779838,1,30,40.7982,-73.97173,1,2,8,0.53,1,337
780205,1,23,40.71247,-73.99873,1,3,3,0.07,2,189
780858,2,12,40.68798,-73.97442,1,7,4,0.05,1,36
782063,2,1,40.68191,-73.95475,1,5,7,0.09,1,0
783341,1,20,40.71502,-73.98192,2,7,48,0.61,1,235
784088,2,33,40.71188,-73.9608,1,2,8,0.1,1,0
785978,1,9,40.72762,-73.98218,1,5,18,0.24,1,0
786685,1,16,40.82294,-73.94999,1,1,50,0.72,1,265
786727,1,16,40.81915,-73.93964,1,7,11,0.18,1,0
788005,2,25,40.67708,-73.96649,1,4,10,0.13,1,95
788035,1,23,40.72232,-73.99343,2,7,46,0.57,1,0
788106,1,32,40.73761,-74.00043,1,2,34,0.43,1,159
789476,1,16,40.79863,-73.95292,2,2,25,0.48,1,0
789559,1,30,40.77775,-73.98732,1,10,11,0.14,1,0
789686,1,31,40.85082,-73.9378,2,3,0,0.0,1,0
790767,1,9,40.72877,-73.98794,1,9,2,0.2,2,126
791452,5,23,40.88757,-73.90522,1,1,25,0.67,1,311
792142,1,29,40.76553,-73.96262,1,2,4,0.06,1,0
793590,2,33,40.72034,-73.95669,1,1,0,0.0,1,0
793951,1,16,40.82169,-73.93882,2,1,52,0.66,1,0
794281,1,15,40.73545,-73.9931,1,6,23,0.29,1,0
794535,1,3,40.75351,-73.99762,1,7,3,0.06,1,250
795641,4,23,40.77452,-73.90889,2,1,0,0.0,1,0
796232,2,2,40.70308,-73.92765,1,4,12,0.18,1,0
796490,2,23,40.66882,-73.98841,2,5,5,0.14,1,0
796523,2,6,40.67759,-73.95432,1,4,13,0.3,2,15
797696,2,33,40.70773,-73.9566,2,2,32,0.4,1,0
797972,1,13,40.73493,-73.98655,1,3,26,0.32,2,19
798128,1,29,40.77483,-73.94674,1,3,1,0.03,1,0
799829,1,31,40.85262,-73.93821,1,2,41,0.6,2,0
799924,2,33,40.70538,-73.92946,1,1,3,0.04,1,0
800051,2,33,40.7176,-73.95234,1,10,6,0.09,1,174
801281,1,20,40.71956,-73.98574,1,5,39,0.55,1,0
802677,1,30,40.78592,-73.97775,1,4,16,0.2,1,0
803237,2,6,40.67504,-73.95273,1,4,6,0.08,1,250
804194,2,33,40.70747,-73.93879,1,7,2,0.03,1,0
804246,1,4,40.71786,-73.99518,2,3,61,0.77,1,134
804388,2,5,40.68631,-73.96802,1,5,5,0.06,1,0
804815,1,31,40.83329,-73.93834,2,1,33,0.77,1,211
804911,2,23,40.68216,-73.99504,1,5,2,0.04,1,0
805028,2,23,40.68418,-73.98039,1,4,13,0.22,1,0
805218,2,14,40.73159,-73.95048,2,2,36,0.45,1,278
807535,2,33,40.70876,-73.94971,2,5,5,0.21,2,198
807882,2,33,40.71986,-73.95925,1,4,1,0.01,1,0
808313,1,9,40.72721,-73.98411,1,7,3,0.04,1,0
808476,1,16,40.83378,-73.94966,2,1,1,0.01,1,365
808618,4,23,40.70947,-73.82922,2,3,12,0.31,1,351
810346,2,33,40.70281,-73.94328,2,10,15,0.3,1,0
810681,2,5,40.69319,-73.96351,1,5,2,0.03,1,0
811238,1,16,40.80586,-73.94642,1,7,8,0.1,1,234
811299,2,23,40.68515,-73.99055,1,5,42,0.53,1,0
811347,1,32,40.73713,-74.00232,1,7,7,0.1,1,0
811450,2,1,40.68194,-73.92757,2,4,1,0.02,1,359
812057,2,1,40.68509,-73.93854,1,3,1,0.01,2,300
812467,2,23,40.63547,-73.97417,2,1,61,0.95,1,100
812938,1,3,40.74082,-73.99581,1,2,52,0.65,1,30
814616,1,9,40.72699,-73.97894,1,5,23,0.38,1,0
814911,2,2,40.6916,-73.92294,2,2,2,0.03,1,0
816673,2,2,40.69764,-73.93084,1,7,4,0.09,1,0
818314,1,16,40.82513,-73.94617,2,7,0,0.0,1,0
818325,1,18,40.7445,-73.97583,1,5,29,0.37,1,188
818451,1,29,40.76883,-73.95353,1,6,23,0.31,1,0
819956,2,1,40.68615,-73.93095,2,2,38,0.51,1,365
820218,1,9,40.73131,-73.98609,1,2,6,0.09,1,156
820946,2,14,40.73319,-73.95623,2,1,4,0.18,1,0
820953,2,14,40.72166,-73.94037,1,7,10,0.13,1,81
821135,2,23,40.69379,-73.98525,1,7,41,0.55,1,0
822016,2,6,40.67231,-73.96032,2,2,24,0.3,1,30
823618,1,16,40.81024,-73.94154,2,4,41,0.52,2,119
823631,1,16,40.80997,-73.93992,2,5,29,0.4,2,186
824163,2,2,40.69763,-73.93102,2,1,18,0.35,1,60
824421,2,33,40.71622,-73.96042,2,1,8,0.1,1,0
825193,2,24,40.67507,-73.97792,1,5,22,0.28,1,189
825550,2,23,40.67869,-73.99197,1,8,7,0.14,1,0
826307,3,23,40.63132,-74.08799,2,1,20,0.26,1,323
826388,1,16,40.80394,-73.9506,2,4,18,0.23,1,280
826603,2,6,40.67828,-73.95646,2,2,37,0.52,1,2
828553,1,13,40.7349,-73.98549,1,3,26,0.41,2,23
828685,2,1,40.6938,-73.94698,2,1,37,0.48,3,325
829083,2,25,40.67378,-73.96471,1,3,11,0.14,1,0
829935,1,31,40.83783,-73.93832,1,5,47,0.59,1,9
830840,2,23,40.62908,-73.95965,2,7,1,0.01,1,87
831911,1,30,40.77627,-73.98365,1,10,9,0.19,1,0
832157,2,2,40.70738,-73.92213,2,1,0,0.0,1,0
832596,1,29,40.77613,-73.94872,1,4,1,0.03,1,0
832772,1,30,40.77837,-73.97964,1,7,23,0.29,1,0
834088,2,14,40.73184,-73.95802,2,11,11,0.23,3,11
836578,1,3,40.74372,-74.00021,1,7,26,0.37,1,330
837256,1,29,40.77389,-73.951,1,2,0,0.0,1,0
837282,1,23,40.71969,-74.00876,1,3,5,0.08,1,177
837430,1,9,40.7225,-73.98267,1,5,4,0.05,1,0
837958,4,19,40.7529,-73.92985,2,2,26,0.33,3,249
838070,2,28,40.66059,-73.99361,1,10,8,0.17,2,176
838586,2,33,40.71733,-73.9531,1,2,11,0.23,1,0
838974,2,25,40.67922,-73.96907,1,7,6,0.08,1,0
839058,1,21,40.76188,-73.97193,1,5,15,0.22,1,0
839539,1,9,40.72876,-73.98413,2,7,0,0.0,1,31
840103,2,25,40.68062,-73.97042,2,2,24,0.33,1,0
841292,1,3,40.74712,-73.99514,2,3,26,0.36,2,18
841484,1,20,40.71892,-73.98627,1,3,50,0.63,1,1
842167,1,4,40.71593,-73.99031,1,4,14,0.31,1,18
842494,1,30,40.77886,-73.98444,1,7,1,0.01,1,0
842973,1,17,40.76194,-73.99346,1,1,33,0.44,1,0
843499,1,16,40.8129,-73.95213,2,1,4,0.06,2,0
845362,1,32,40.73574,-74.00056,1,7,0,0.0,1,0
845417,1,20,40.71312,-73.99033,1,6,23,0.3,1,0
845517,2,5,40.69691,-73.96713,2,1,8,0.1,1,83
846190,2,26,40.66251,-73.95374,1,2,11,0.18,1,35
846457,2,33,40.7141,-73.96477,1,3,8,0.13,1,0
846549,2,1,40.68941,-73.95247,2,2,2,0.04,1,0
846829,1,20,40.71275,-73.98682,2,1,7,0.12,1,0
847591,2,2,40.7016,-73.91868,1,5,6,0.1,1,0
848087,2,1,40.68196,-73.95168,1,5,15,0.25,1,94
848170,2,23,40.64651,-73.97662,1,4,20,0.26,1,0
848174,1,9,40.73031,-73.98426,1,1,0,0.0,1,0
848718,2,26,40.6593,-73.95686,2,3,46,0.82,3,311
848853,1,16,40.80712,-73.95316,2,2,15,0.2,1,361
849567,1,23,40.86585,-73.92693,1,4,16,0.2,1,0
849603,2,6,40.67525,-73.9486,1,7,52,0.67,1,56
850148,2,33,40.7106,-73.96532,2,2,35,0.55,2,365
850943,2,33,40.71171,-73.96694,1,5,26,0.41,2,14
851130,1,31,40.84764,-73.93875,3,1,31,0.4,1,364
851772,1,29,40.7704,-73.95024,1,1,15,0.19,1,188
852118,2,6,40.67434,-73.95728,1,2,37,0.58,2,230
852949,1,15,40.72977,-74.00164,1,2,12,0.18,1,90
854033,1,23,40.7123,-73.99946,2,4,8,0.11,2,7
854253,2,11,40.6489,-73.96872,1,5,3,0.06,1,189
854521,1,16,40.80925,-73.95541,2,2,45,0.64,2,310
855206,1,9,40.72957,-73.98406,2,5,8,0.14,1,0
856304,2,11,40.6483,-73.9644,2,1,8,0.1,1,283
856440,1,17,40.76616,-73.98411,1,7,33,0.42,1,0
856918,2,24,40.67422,-73.98097,2,2,11,0.14,2,158
857810,2,33,40.71373,-73.94958,1,3,31,0.4,1,365
859023,2,23,40.66958,-73.98998,1,2,22,0.29,1,280
859596,1,8,40.79541,-73.94465,2,1,58,0.83,2,316
862890,1,31,40.85081,-73.93118,2,2,3,0.15,1,365
864981,2,28,40.64902,-74.00897,2,5,43,0.56,2,282
865355,1,16,40.82719,-73.94484,2,7,35,0.48,1,312
868548,2,33,40.70933,-73.94141,2,10,7,0.1,1,0
869522,1,16,40.82579,-73.94907,2,2,2,0.05,1,0
870119,2,5,40.69208,-73.96525,1,4,8,0.22,1,8
871076,2,23,40.6101,-73.99591,1,4,6,0.08,1,0
872210,1,9,40.732,-73.98759,2,1,0,0.0,1,0
873465,2,11,40.65307,-73.95781,1,2,20,0.25,1,282
874683,2,2,40.68777,-73.91601,2,2,22,0.37,1,87
875111,2,1,40.68586,-73.95875,1,3,7,0.11,1,0
877135,2,33,40.71518,-73.94571,1,3,36,0.95,1,89
878142,2,33,40.71335,-73.9496,1,4,4,0.42,2,0
880256,1,16,40.82764,-73.93842,1,2,21,0.3,1,347
882209,2,33,40.70502,-73.95262,2,2,37,0.56,2,89
883209,2,1,40.69132,-73.94205,3,3,15,0.2,1,365
888583,2,14,40.734,-73.95474,1,2,27,0.35,1,280
890794,4,23,40.75374,-73.8924,2,2,0,0.0,1,188
890839,2,6,40.68015,-73.96299,1,2,8,0.11,3,365
890855,2,5,40.68252,-73.96664,1,6,10,0.13,1,0
892463,1,32,40.73084,-74.00431,1,3,9,0.12,1,0
900383,2,1,40.68145,-73.95178,3,3,28,0.36,1,34
900503,2,5,40.68753,-73.96002,1,3,0,0.0,1,0
903906,2,23,40.66485,-73.98838,1,4,2,0.05,1,0
